DP1	DP2	DPtotal
5158	209	5368
5545	63	5611
3837	1760	5600
2425	3234	5666
4772	1034	5806
4803	1012	5818
5672	203	5875
6085	65	6151
6051	77	6134
5512	399	5913
4111	1445	5556
5178	260	5439
4051	257	4311
5097	37	5137
5252	60	5317
5003	751	5757
5749	48	5798
4677	1099	5778
4545	1199	5747
5433	66	5538
5374	96	5501
1439	3548	4995
4681	233	4915
4314	291	4612
4548	34	4595
3522	991	4528
4355	288	4767
5150	36	5187
5174	49	5227
5113	114	5229
5385	93	5488
5562	115	5679
6575	642	7220
6595	637	7235
7374	43	7421
7406	200	7608
7301	297	7607
7339	482	7825
7949	162	8113
7480	840	8330
7721	503	8229
7137	832	7977
7266	462	7890
7683	112	7800
7116	164	7289
1183	5804	6989
6590	315	6907
5649	33	5688
4873	76	4952
6047	50	6100
6251	113	6364
5377	195	5594
7368	277	7649
9034	95	9133
8585	1249	9842
9148	1261	10414
10072	381	10461
9132	899	10419
10128	381	10548
9671	918	10857
12586	319	12912
12734	209	12947
12926	283	13211
10651	2208	12862
9580	1990	11578
11325	282	11610
10412	330	10748
6243	228	6646
3175	3989	7166
7516	177	7694
8383	168	8554
9342	219	9567
7816	128	7945
7332	161	7494
4327	2516	6854
5822	649	6477
7012	121	7140
7402	75	7479
6313	1561	7876
8395	362	8758
8814	256	9078
9144	157	9307
6429	1936	8373
7832	592	8437
5603	1713	8312
5478	2758	8242
7599	506	8109
7994	124	8124
7604	377	8019
7966	93	8060
6417	670	7094
6923	204	7233
3239	2524	6623
6774	107	6882
5496	1082	6588
6260	113	6375
6232	68	6311
6059	65	6186
6087	141	6229
4624	114	4738
4170	182	4353
4426	106	4535
4372	213	4585
4482	109	4597
6763	117	6883
4249	2850	7106
7629	137	7779
7996	246	8248
8434	152	8593
8549	219	8773
8631	356	9023
8178	825	9003
593	8479	9073
8956	376	9333
8452	648	9103
8781	321	9122
8077	69	8159
8486	72	8597
6301	114	6467
4839	1759	6601
6583	190	6775
802	3115	3921
4494	36	4555
1528	3004	4554
4534	35	4592
4489	56	4567
4425	65	4491
4348	152	4509
911	3461	4406
3701	3019	6720
5273	48	5323
1425	3807	5236
4610	132	4751
6492	182	6682
6769	158	6928
6810	117	6931
7390	183	7575
7526	88	7620
7096	154	7255
6756	513	7269
6034	225	6261
5995	107	6173
4055	2008	6063
5813	306	6125
6085	51	6151
5737	406	6149
5875	253	6128
5881	245	6129
6037	187	6225
4854	1334	6189
5906	310	6223
6075	70	6150
6019	139	6161
6142	2937	9087
9174	142	9320
9175	93	9274
9289	155	9451
8493	1144	9660
9664	89	9763
8908	357	9270
7822	88	7960
6172	286	6458
7744	299	8047
7187	103	7296
6449	168	6625
5709	232	5942
4902	68	4971
4828	60	4888
4952	35	4988
4857	177	5034
4992	66	5059
5301	106	5415
5722	125	5850
5911	59	5984
3584	2304	5892
119	5960	6089
4053	3002	7057
7080	38	7124
7099	37	7148
4343	2866	7210
3865	3430	7301
7069	196	7267
6991	119	7118
5144	2039	7193
7038	93	7135
7046	84	7133
5026	1968	7001
6732	59	6792
6593	85	6680
3079	3298	6380
6151	51	6204
6114	80	6197
5687	56	5747
4729	766	5704
5617	51	5670
5597	46	5647
5367	179	5576
4961	1766	6731
8051	157	8210
8044	331	8391
4195	4689	8890
9009	348	9361
8010	972	8982
7356	897	8253
7244	371	7626
7126	296	7423
4858	336	5201
5378	40	5419
5322	122	5447
3840	1693	5538
5281	288	5570
3595	211	3808
3837	134	3973
4034	241	4276
4256	72	4330
4428	93	4522
5165	162	5329
4351	246	4609
3828	86	3918
7552	85	7645
7303	181	7487
7324	179	7510
6941	254	7199
6852	229	7105
6238	239	6479
5654	201	5859
5491	372	5866
3074	2212	5289
6265	70	6337
6366	73	6440
6049	393	6451
6243	56	6299
6070	191	6266
8531	317	8850
8994	88	9115
8732	334	9075
9042	117	9161
8973	339	9317
9151	162	9319
9252	129	9390
9305	178	9487
9453	108	9570
6526	3753	10281
10129	149	10312
10889	291	11213
12017	297	12399
13160	473	13649
16392	213	16617
16170	302	16474
16206	486	16703
16436	503	16961
17506	539	18085
17748	263	18025
15830	1221	17123
16795	330	17135
15652	616	16607
13772	838	15088
13770	489	14264
10361	171	10547
5733	99	5834
5681	197	5881
6009	114	6125
5740	336	6085
5892	83	5977
5888	176	6067
5829	301	6136
94	6260	6358
7057	92	7155
6191	1863	8056
8475	94	8575
8395	214	8626
8356	231	8588
8588	171	8763
8571	420	8993
8393	327	8721
5713	2437	8155
7650	355	8008
6611	1350	7967
4509	3209	7916
6639	962	7724
7616	82	7705
7422	136	7562
7436	84	7525
6406	1108	7529
6846	230	7077
6680	258	6947
6182	575	6761
5934	585	6519
6424	39	6466
3442	2354	6112
3338	2685	6027
6731	129	6871
6718	236	7084
7856	151	8012
7866	120	7989
7238	770	8396
315	7574	8318
7656	204	8315
7947	369	8336
8197	154	8359
7257	739	8140
7940	140	8086
7194	430	7645
7163	456	7622
7515	178	7703
7502	85	7587
6425	603	7359
6890	397	7292
7020	142	7211
6940	160	7182
187	6765	7121
6911	240	7193
6181	802	7175
6838	162	7004
6853	152	7026
6401	487	6920
6416	234	6779
5754	285	6042
8438	193	8640
9191	113	9313
8373	378	8752
7303	146	7455
6869	117	6992
6217	176	6525
6213	166	6387
9297	367	9716
7102	142	7248
6290	115	6438
6628	108	6778
6693	67	6875
6688	108	7026
6990	47	7091
7130	130	7311
7086	186	7300
7267	174	7469
7292	89	7486
7561	94	7707
7880	103	8072
7874	152	8138
7973	179	8241
8384	121	8537
8401	95	8592
8311	206	8680
8519	135	8787
8593	138	8800
8466	332	8824
8673	95	8808
8731	111	8880
8628	151	8835
8595	214	8831
8430	175	8683
8597	169	8827
8612	214	8854
8692	119	8873
8602	144	8785
8527	147	8790
8529	246	8814
8626	66	8751
8541	181	8794
8528	109	8737
8548	74	8722
8608	116	8811
8386	312	8837
8652	103	8796
8571	189	8787
8629	123	8842
8674	179	8964
8741	98	8937
8565	194	8841
8512	214	8847
8758	140	8943
8600	89	8837
7985	430	8759
8422	99	8645
8433	85	8666
8373	108	8608
8414	141	8632
8326	123	8635
7785	151	8022
7643	58	7801
7226	82	7376
6938	165	7174
6631	158	6863
6650	72	6791
6596	96	6764
6607	190	6850
6437	70	6629
6334	200	6664
6594	72	6692
6631	73	6728
6611	71	6726
6549	96	6683
6482	117	6668
6629	84	6771
6111	96	6552
6367	85	6529
6273	86	6406
6221	67	6353
6095	80	6236
5732	318	6165
5381	50	5492
5388	54	5487
5320	46	5419
5158	80	5307
6373	342	6716
6532	252	6786
6573	828	7403
6826	340	7171
6738	344	7094
499	5179	5717
7244	133	7379
6331	1132	7466
7520	352	7874
5582	2182	7766
7317	244	7606
7370	177	7555
5833	806	6648
5844	783	6632
4703	1555	6260
6155	117	6274
6102	119	6224
6117	73	6193
4664	1162	6038
5907	120	6029
6389	181	6572
6656	136	6797
6963	83	7048
7321	129	7452
7305	87	7455
7063	402	7473
7941	685	8637
8139	131	8275
7996	155	8154
7812	197	8023
7067	137	7211
6215	162	6383
5927	300	6235
6320	106	6439
6550	103	6657
6579	101	6684
6645	95	6747
4370	1778	6150
4528	1880	6411
6258	319	6580
6290	309	6601
6400	263	6668
6641	223	6866
6968	164	7140
7061	119	7183
6983	190	7177
7124	121	7245
7134	55	7190
3420	3794	7219
6401	622	7030
6366	625	6994
6007	118	6125
4171	1898	6071
4029	1814	5846
6100	3665	9775
9536	311	9848
7409	2956	10367
9737	780	10536
5006	6123	11133
11427	230	11661
3828	7832	11667
11370	326	11735
11116	279	11648
11278	397	11682
9211	2366	11583
11064	216	11471
10097	1334	11438
11155	289	11451
10709	705	11421
10667	699	11372
9279	1689	10973
10636	152	10799
8787	1692	10760
10309	476	10797
6248	4108	10363
10063	229	10295
8553	389	8945
7961	784	8750
7354	332	7691
7343	407	7752
7034	624	7831
6304	106	6418
12230	291	12534
13877	327	14218
13521	564	14153
14283	295	14586
13855	281	14146
13828	288	14121
13404	541	13948
13067	698	13768
12720	580	13313
11916	504	12423
11415	839	12257
11390	716	12111
11811	242	12073
10873	770	11646
11404	229	11651
9470	232	9786
8103	114	8234
7640	432	8074
7634	239	7877
7198	127	7453
6686	257	7066
5975	548	6653
6196	262	6578
6217	130	6351
5894	130	6034
5723	142	5868
5392	310	5836
5511	134	5647
5257	154	5419
5112	237	5352
4878	298	5178
2965	35	3001
3100	138	3239
3208	58	3266
2862	290	3353
3436	60	3500
3400	65	3465
3371	82	3511
2891	475	3367
3279	137	3416
3528	34	3563
3391	107	3554
3313	110	3496
3361	139	3501
3447	46	3529
3403	164	3569
3520	134	3694
3549	1218	4768
4666	129	4797
3462	78	3546
3419	136	3559
3598	144	3743
3601	76	3723
3573	140	3718
129	3621	3753
3724	56	3781
3599	194	3794
3692	59	3767
3723	75	3801
3736	28	3765
3626	100	3756
4833	74	5017
4030	619	5063
4590	458	5431
5357	368	5733
5488	441	5935
5838	148	5991
2158	4007	6171
5980	118	6135
5562	608	6287
5889	286	6212
5893	98	6219
5585	399	6216
5862	126	6031
5678	177	6026
6012	94	6118
5839	252	6092
5390	350	5743
5670	378	6052
5794	339	6140
5912	199	6118
6013	123	6139
5548	399	5964
5953	83	6042
4857	184	5776
5564	268	5844
5726	129	5867
4933	151	5097
5172	106	5282
5048	128	5257
4611	262	5074
4757	393	5153
4731	167	4956
4725	292	5022
4831	237	5072
4669	275	4955
4926	280	5210
4942	128	5077
4935	147	5100
4894	123	5017
5656	176	5856
5663	1010	6698
6695	93	6815
7642	104	7756
7527	323	7891
8059	130	8192
8028	393	8424
7829	717	8549
8358	183	8543
8302	232	8563
6868	1850	8729
8761	158	8922
8729	224	8967
9044	406	9457
6274	3393	9677
9413	138	9560
8857	749	9613
9226	88	9363
9218	108	9331
8166	988	9159
8423	314	8738
8105	765	8924
7457	1465	8973
8652	153	8856
8436	222	8707
8437	225	8712
7968	502	8486
8337	222	8562
6393	1016	7454
7552	823	8379
1641	6907	8552
7845	1252	9099
9193	467	9666
9183	450	9634
9370	210	9580
9342	290	9635
8027	1568	9602
7975	1588	9580
7353	2287	9643
8811	303	9173
5316	3486	8859
6656	1915	8572
8338	164	8505
7178	1363	8546
7588	781	8375
5679	1364	8205
3849	3842	8136
6156	766	6924
5908	1109	7019
6853	50	6933
6819	48	6870
5540	1014	6557
6233	137	6372
5044	571	5615
5688	67	5756
5546	345	5893
5905	122	6029
5947	139	6087
5670	303	5979
4732	112	4846
6010	88	6103
6644	59	6709
6454	87	6555
7149	103	7259
9545	544	10147
9479	293	9775
5406	85	5500
4837	100	4942
5302	400	5704
5818	134	5959
7075	117	7198
6986	111	7100
6261	146	6414
5580	362	5943
4848	1324	6176
6039	94	6135
5413	866	6429
6230	100	6339
6573	110	6688
6688	77	6765
6718	64	6813
6306	658	6969
7039	52	7107
8860	130	8991
8673	1183	9860
9745	95	9848
9436	395	9895
9944	650	10630
9468	1304	10780
11971	282	12270
13440	212	13668
17108	2002	19123
18867	402	19346
20783	815	21614
20725	761	21524
18508	1301	19818
17616	234	17864
17205	359	17570
14750	345	15102
14066	199	14269
12894	197	13093
12409	313	12728
12073	447	12532
10457	1277	11886
10062	1378	11443
10445	633	11104
8443	103	8548
7859	122	7984
7454	269	7877
6763	121	6891
4634	40	4675
5345	35	5381
5669	62	5735
5902	51	5955
6409	120	6531
6488	67	6555
6601	105	6709
6735	92	6846
6773	331	7105
7135	89	7231
7269	57	7328
6963	335	7303
7129	95	7227
6957	154	7230
6884	302	7188
6378	713	7092
6288	708	7003
6889	82	6973
6750	102	6855
6276	327	6609
6427	186	6614
6103	59	6207
5008	994	6129
5843	127	6014
5072	91	5192
8081	88	8173
7749	391	8145
8047	78	8129
7978	72	8051
7774	85	7864
6986	106	7096
5285	1418	6704
5550	1099	6650
6262	677	6951
6841	371	7217
7204	203	7798
7400	182	7791
7672	210	8108
7651	202	8084
7959	112	8189
8711	189	8905
9259	347	9608
9441	218	9662
9163	459	9680
9127	64	9195
7998	235	8700
8083	264	8690
7834	496	8573
7882	704	8589
7913	111	8059
7019	807	7829
7692	114	7812
6959	765	7727
7482	219	7703
6851	723	7574
4434	224	5333
5777	85	6108
5877	283	6530
6981	95	7119
7044	187	7444
8084	191	8280
7578	325	8096
7719	516	8625
8737	526	9317
8164	556	9195
7129	410	9362
7835	162	10002
6966	563	10167
9372	500	10749
8276	3224	12245
11316	1208	12817
12242	830	13243
12823	419	13498
13116	268	13593
12790	333	13350
12194	591	13003
11229	919	12600
9679	1754	11814
9092	1159	10908
10214	197	10729
8330	397	9164
8710	186	9007
6782	235	7165
7053	65	7192
4559	72	4833
7430	989	8426
7612	1035	8658
1559	7210	8777
7851	929	8783
8130	747	8882
8716	159	8881
8199	555	8758
7791	1093	8898
6697	2046	8750
8628	312	8945
8393	329	8723
8189	577	8771
4763	3509	8277
8016	302	8323
6041	1770	7817
7827	139	7969
7924	216	8150
8897	470	9374
9277	130	9416
9264	175	9445
8804	835	9646
9375	115	9496
7815	1406	9267
7408	1693	9105
7502	694	8199
7749	238	7991
6157	526	6996
6719	79	6808
6489	234	6816
5714	482	6506
5647	499	6151
3532	137	3693
3635	196	3847
5046	300	5348
5257	137	5397
4956	400	5360
741	4850	5606
4460	1200	5663
4440	1210	5652
5955	78	6037
5695	307	6003
5978	61	6047
5374	563	5946
5386	570	5965
5165	58	5233
4093	272	4367
4335	108	4444
4106	655	4762
5324	149	5473
5466	64	5531
5337	161	5501
5727	52	5784
5999	155	6158
5148	988	6139
6078	125	6204
5435	768	6206
6056	173	6245
6158	55	6218
5803	284	6094
5095	920	6016
5767	143	6034
5349	53	5929
5803	71	5877
5094	614	5721
5406	158	5565
5286	251	5539
5011	56	5076
4761	53	4814
7433	88	7590
7387	64	7562
7241	287	7618
7395	217	7695
7491	114	7764
7549	158	7853
7391	289	7851
7729	100	7922
7767	78	7915
7751	105	7943
7766	45	7904
7494	180	7861
7745	73	7912
8017	152	8201
7878	208	8164
7961	122	8146
7889	215	8142
7991	118	8143
7926	204	8180
8039	85	8185
8093	73	8221
8095	90	8224
7989	177	8192
7872	218	8179
7749	311	8179
7900	161	8186
7984	86	8185
7943	112	8184
7998	92	8175
7966	116	8188
8132	63	8241
7829	341	8223
7889	254	8201
7675	118	7880
7424	320	7900
7364	310	7732
7508	157	7727
7328	156	7617
7290	50	7588
7156	100	7563
7002	105	7362
6979	196	7475
6220	834	7416
7009	234	7383
4802	201	5011
5960	31	6000
5433	743	6189
6186	229	6418
6178	241	6427
7077	71	7150
6956	397	7356
6944	263	7218
6585	652	7245
7230	183	7420
6043	801	6844
6626	70	6701
5988	785	6780
6535	362	6899
1017	5447	6467
6345	79	6428
5612	436	6050
5122	140	5265
6156	169	6332
6412	120	6534
6290	266	6557
6625	75	6701
6708	76	6792
6979	545	7529
7523	150	7676
7459	214	7677
7672	78	7752
7169	299	7602
7236	275	7515
6880	343	7239
6428	651	7234
7030	88	7120
6791	261	7057
6725	309	7037
6349	368	6968
3013	3945	6962
6787	109	6900
6438	61	6504
6330	58	6445
6164	58	6223
5929	158	6091
5913	62	6028
5734	149	5889
5672	128	5802
4647	247	4902
4820	101	4924
5031	172	5209
5916	144	6064
5714	359	6619
7371	106	7482
7258	230	7494
7404	72	7480
7271	309	7584
7259	267	7527
7335	166	7505
7175	271	7455
5392	2156	7556
7392	173	7571
7241	311	7556
7164	273	7437
7136	318	7458
7378	279	7666
7375	155	7539
7513	112	7631
7065	175	7243
7055	146	7203
7036	143	7182
7065	79	7145
6975	159	7143
6970	90	7066
4888	1686	6576
5604	107	5716
5291	193	5484
4167	1201	5369
5070	126	5268
3502	121	3884
4065	149	4220
4098	150	4295
4161	148	4312
4081	205	4412
4906	101	5014
4862	132	4997
4828	105	4937
4193	811	5007
4736	218	4956
4577	375	4957
4596	168	4954
4585	237	4924
4716	117	4934
4621	118	4840
4611	106	4821
4397	373	4772
4601	41	4648
4647	81	4729
4220	190	4412
4102	56	4176
4020	178	4199
6086	414	6502
6807	102	6910
6948	158	7108
7238	312	7551
7338	81	7446
6939	338	7278
64	6876	6942
6391	114	6511
6096	87	6184
6557	170	6759
4144	513	4662
3482	70	3556
3478	72	3551
2485	1098	3588
3713	84	3806
1520	2540	4064
4048	111	4160
3482	634	4117
4029	97	4127
4357	70	4427
4614	283	4898
4742	220	4970
2989	1728	4893
4664	264	4930
3026	1708	4940
4619	1731	6350
6143	403	6548
6473	205	6683
6161	696	6857
6644	276	6921
6868	152	7022
6897	137	7037
6896	135	7031
6869	255	7126
6881	226	7113
4271	2658	7088
5264	1846	7111
6240	818	7061
5166	1720	6905
3227	3624	6857
6546	1422	8229
7749	279	8033
5196	1144	6343
7254	1530	8785
3211	5774	8989
8901	183	9086
8220	1121	9347
6345	3320	9670
9433	853	10582
9204	1190	10403
10229	252	10493
10023	225	10265
9745	413	10165
10028	110	10141
9877	217	10094
9110	610	9724
9442	202	9647
8048	1262	9380
7793	236	8031
7308	428	7746
7180	165	7351
6668	460	7256
7124	62	7195
6510	536	7048
6798	128	6934
6509	62	6584
6223	126	6398
5962	191	6158
6342	457	6801
4398	2447	6852
6358	480	6838
5551	1351	6903
7009	98	7176
6528	617	7154
4749	2080	6831
5476	1044	6522
6449	55	6507
6625	90	6728
6229	1420	7662
7121	1054	8197
8274	169	8444
7242	1129	8462
8187	153	8342
6415	1413	8130
7648	358	8011
7101	637	7783
7105	570	7684
7501	202	7705
3320	4183	7507
7324	109	7436
2968	3915	6884
6691	164	6860
5393	1415	6840
6480	295	6777
6694	76	6776
6487	239	6732
5996	96	6257
7415	64	7518
7808	83	7894
7191	522	7907
7338	721	8062
6193	2198	8397
8602	292	8895
4692	4699	9394
9186	155	9487
9349	283	9662
9747	125	9898
5579	4287	9869
9315	683	10002
3868	6064	9939
9845	138	9990
276	9594	9871
9398	141	9547
620	8340	8964
6318	131	6452
4119	48	4414
4003	139	4422
4386	108	4496
4437	31	4477
1834	2386	4272
4215	66	4284
3799	406	4220
4065	80	4217
7087	158	7253
7025	164	7246
5400	50	5453
5506	129	5696
5591	216	5839
5908	73	6022
6051	57	6112
6605	96	6701
6652	94	6748
6404	332	6745
6552	288	6906
6647	271	6924
8014	100	8127
8703	78	8796
8526	201	8729
8820	90	8938
8976	133	9112
7202	94	7319
7162	75	7243
7041	74	7165
7084	55	7188
6780	167	6976
6283	82	6374
5812	312	6130
5818	407	6228
2212	4051	6265
5989	74	6065
8154	618	9152
8035	2326	10363
10551	245	10801
10374	240	10620
8088	250	8339
4063	1115	5181
5247	68	5320
5029	307	5338
931	4491	5424
5114	402	5523
6276	64	6346
7356	829	8205
3368	5872	9246
8979	210	9204
9982	241	10231
9673	581	10260
8316	666	8986
8429	76	8509
2385	4805	7194
4759	400	5163
4775	406	5186
5086	61	5149
5283	62	5353
5609	167	5776
5707	64	5771
3676	1909	5586
3706	1906	5612
3662	1864	5527
3554	1761	5316
2716	2596	5315
3403	1703	5107
6420	67	6497
6513	67	6584
7418	150	7580
8044	83	8134
8112	82	8204
8436	111	8564
5603	123	5731
6038	62	6103
5672	51	5725
5892	297	6221
5696	81	5778
5431	33	5470
6589	233	6826
6740	838	7582
7356	422	7783
8549	109	8662
8798	241	9047
9150	111	9264
9382	193	9580
8987	644	9633
9529	117	9648
7092	2528	9623
9252	349	9606
8890	485	9520
8082	280	8570
7908	408	8320
7514	353	7872
6306	169	6480
5213	1402	6616
7101	284	7387
7364	153	7520
5901	1540	7441
5829	1517	7347
5783	517	6307
6702	275	6981
7970	276	8261
3659	4943	8613
8268	544	9012
8862	566	9430
9463	116	9582
9648	109	9760
8637	1530	10504
10411	113	10540
10331	166	10515
10140	409	10558
10205	199	10517
9333	1118	10456
10356	127	10491
10316	120	10445
10101	252	10356
3472	5671	9157
2272	6685	8958
7890	1030	8921
8493	118	8613
8374	227	8602
7506	941	8449
7926	177	8231
7767	377	8148
5308	2716	8031
7058	447	7822
3622	3731	7445
7227	93	7321
5256	1018	6358
5804	294	6098
6012	101	6121
5827	196	6027
5069	45	5114
5211	205	5420
2459	3033	5495
4300	106	4407
4143	1734	5879
6848	179	7035
6816	181	7000
6312	802	7117
7559	129	7689
4945	2753	7701
7654	96	7752
7527	198	7726
5178	2535	7715
6969	247	7225
7004	180	7186
6626	474	7102
5134	115	5254
6326	341	6819
5752	1700	7457
7880	158	8044
7925	264	8311
7026	1174	8292
7629	644	8276
6727	458	8260
5389	1782	7189
3362	3527	7022
6729	107	6960
2479	3712	6194
2471	3562	6035
5757	273	6036
4938	190	5129
5135	109	5250
1646	3635	5282
4245	1078	5326
5590	253	5844
4308	1559	5871
5751	116	5872
4575	765	5340
5529	165	5849
6190	95	6285
6237	126	6367
7195	184	7381
6421	1096	7522
6092	1527	7626
7553	111	7667
7725	451	8179
8078	175	8257
7836	395	8233
8220	304	8527
6670	1890	8566
8138	356	8505
246	8165	8413
8088	264	8353
8082	266	8352
8055	236	8293
6081	1237	8118
6724	1053	7778
1862	5471	7339
6827	230	7061
6975	108	7088
5405	1564	6969
6736	166	6906
1496	5373	6877
6535	271	6810
4515	2243	6758
5793	417	6602
3907	2687	6596
6198	289	6487
6147	140	6288
5944	136	6086
7717	299	8025
8319	126	8493
9158	474	9647
9677	83	9763
12118	150	12271
12550	244	12832
12736	235	13028
410	12681	13169
15252	656	16037
16139	375	16562
16379	267	16670
17013	217	17379
19819	283	20109
20413	652	21083
20947	462	21529
20546	1037	21599
21046	403	21457
21040	201	21265
19395	221	19657
18057	640	18759
17634	706	18491
17482	1034	18575
18045	415	18532
16839	1010	17967
17486	228	17832
17705	422	18171
16526	176	16877
16548	93	16654
15941	374	16324
13322	863	14193
13663	570	14234
13290	886	14192
13683	238	13936
11945	543	12827
11067	194	11339
8685	134	8832
8494	124	8627
6844	1255	8101
7840	127	7972
5578	1920	7499
7038	209	7249
5911	903	6818
6647	148	6798
6371	303	6685
5741	658	6407
5562	661	6224
5328	236	5567
6959	669	7634
7502	123	7635
7646	102	7761
2746	1838	4587
4346	129	4477
4527	61	4592
5508	120	5630
5379	262	5644
5875	97	5973
5629	439	6073
6001	151	6154
5963	292	6263
5896	464	6368
6281	156	6439
6327	165	6496
6268	452	6722
6324	564	6891
6801	73	6883
6674	281	6961
5920	752	6958
7058	169	7228
7069	299	7373
7482	176	7659
8384	163	8554
8588	483	9073
8870	95	8969
8211	353	8829
871	8035	8913
8787	182	8977
8370	631	9009
8958	201	9167
8903	180	9084
8383	307	8698
8366	173	8540
8130	346	8480
7563	614	8247
4967	3206	8179
7730	150	7882
7870	165	8035
7347	233	7581
7257	264	7528
6291	889	7313
6419	635	7057
6996	80	7078
6838	131	6970
6627	129	6819
6471	289	6764
5742	541	6290
5729	248	6080
5837	127	6062
5439	208	5654
5518	62	5582
4416	845	5267
5135	109	5253
4839	671	5516
4811	1159	5973
4999	928	5931
5945	106	6052
4439	1615	6058
6279	68	6350
6282	177	6460
2424	3942	6500
6519	298	6819
7240	89	7333
6981	464	7454
7374	89	7466
6098	1360	7460
7196	210	7501
7266	310	7606
7435	275	7716
7039	618	7661
6875	771	7651
4287	3429	7719
7643	133	7781
7302	370	7821
6894	507	7825
7792	143	7938
7762	131	7898
7661	190	7856
7717	111	7833
7618	217	7838
7617	120	7741
6914	691	7606
7609	115	7728
7404	92	7497
7100	477	7586
4618	2669	7295
7391	99	7496
7101	172	7409
6764	254	7150
6785	106	7146
6977	98	7248
5926	122	6068
4126	1797	5929
5601	322	6010
5644	343	6049
5314	680	5998
4914	922	5838
5665	110	5780
4668	72	4770
4732	56	4809
4738	104	4861
4804	53	4872
4713	174	4895
4751	116	4880
4698	344	5054
5175	32	5253
5065	142	5228
